time,open,high,low,close,Up Marker,Down Marker
2024-11-05 12:00:00+00:00,19159.0,19184.5,19157.0,19184.0,0,0
2024-11-05 13:00:00+00:00,19184.0,19204.5,19178.0,19184.5,0,0
2024-11-05 14:00:00+00:00,19184.5,19198.0,19144.5,19180.0,0,0
2024-11-05 15:00:00+00:00,19180.0,19248.0,19175.0,19244.5,0,0
2024-11-05 16:00:00+00:00,19244.5,19282.0,19238.0,19279.5,0,0
2024-11-05 17:00:00+00:00,19279.5,19308.5,19275.0,19302.0,0,0
2024-11-05 18:00:00+00:00,19302.0,19304.5,19259.5,19268.0,0,0
2024-11-05 19:00:00+00:00,19268.0,19286.0,19244.5,19245.0,0,0
2024-11-05 20:00:00+00:00,19245.0,19287.5,19241.0,19286.5,0,0
2024-11-05 21:00:00+00:00,19286.5,19317.16,19283.67,19313.41,0,0
2024-11-05 23:00:00+00:00,19313.41,19318.41,19291.0,19293.5,0,0
2024-11-06 00:00:00+00:00,19293.5,19349.5,19281.5,19317.5,0,0
2024-11-06 01:00:00+00:00,19317.5,19363.0,19317.0,19349.5,0,0
2024-11-06 02:00:00+00:00,19349.5,19415.0,19346.0,19415.0,0,0
2024-11-06 03:00:00+00:00,19415.0,19436.5,19173.0,19208.5,0,0
2024-11-06 04:00:00+00:00,19208.5,19264.0,19160.5,19199.5,0,0
2024-11-06 05:00:00+00:00,19199.5,19199.5,19093.0,19111.5,0,1
2024-11-06 06:00:00+00:00,19111.5,19328.5,19081.0,19265.5,0,0
2024-11-06 07:00:00+00:00,19265.5,19461.0,19265.5,19337.0,1,0
2024-11-06 08:00:00+00:00,19337.0,19557.5,19319.5,19547.0,0,0
2024-11-06 09:00:00+00:00,19547.0,19567.0,19363.5,19424.0,0,0
2024-11-06 10:00:00+00:00,19424.0,19485.0,19403.5,19419.5,0,0
2024-11-06 11:00:00+00:00,19419.5,19431.0,19290.0,19310.0,0,0
2024-11-06 12:00:00+00:00,19310.0,19391.5,19292.5,19377.5,0,0
2024-11-06 13:00:00+00:00,19377.5,19387.5,19188.5,19222.5,0,0
2024-11-06 14:00:00+00:00,19222.5,19223.0,19007.5,19050.0,0,0
2024-11-06 15:00:00+00:00,19050.0,19084.0,19013.5,19044.0,0,0
2024-11-06 16:00:00+00:00,19044.0,19070.5,19003.0,19019.5,0,0
2024-11-06 17:00:00+00:00,19019.5,19056.5,19003.5,19052.5,0,0
2024-11-06 18:00:00+00:00,19052.5,19096.0,19044.5,19085.5,0,0
2024-11-06 19:00:00+00:00,19085.5,19092.0,19064.0,19071.5,0,0
2024-11-06 20:00:00+00:00,19071.5,19130.0,19071.5,19101.5,1,0
2024-11-06 21:00:00+00:00,19101.5,19142.9,19099.89,19142.1,0,0
2024-11-06 23:00:00+00:00,19142.1,19142.1,19107.39,19109.4,0,1
2024-11-07 00:00:00+00:00,19109.4,19126.0,19056.5,19072.5,0,0
2024-11-07 01:00:00+00:00,19072.5,19076.5,19030.5,19066.0,0,0
2024-11-07 02:00:00+00:00,19066.0,19076.5,19033.5,19045.5,0,0
2024-11-07 03:00:00+00:00,19045.5,19080.0,19045.5,19074.0,1,0
2024-11-07 04:00:00+00:00,19074.0,19075.0,19049.0,19055.5,0,0
2024-11-07 05:00:00+00:00,19055.5,19108.0,19053.5,19106.5,0,0
2024-11-07 06:00:00+00:00,19106.5,19129.0,19089.0,19116.5,0,0
2024-11-07 07:00:00+00:00,19116.5,19148.0,19081.5,19099.5,0,0
2024-11-07 08:00:00+00:00,19099.5,19286.0,19099.5,19285.0,1,0
2024-11-07 09:00:00+00:00,19285.0,19296.0,19247.0,19261.0,0,0
2024-11-07 10:00:00+00:00,19261.0,19288.0,19232.0,19278.0,0,0
2024-11-07 11:00:00+00:00,19278.0,19303.5,19257.5,19286.0,0,0
2024-11-07 12:00:00+00:00,19286.0,19324.0,19267.5,19283.0,0,0
2024-11-07 13:00:00+00:00,19283.0,19335.5,19280.0,19317.0,0,0
2024-11-07 14:00:00+00:00,19317.0,19428.0,19308.0,19414.0,0,0
2024-11-07 15:00:00+00:00,19414.0,19437.5,19379.5,19411.5,0,0
2024-11-07 16:00:00+00:00,19411.5,19418.0,19354.5,19384.5,0,0
2024-11-07 17:00:00+00:00,19384.5,19408.0,19371.0,19402.0,0,0
2024-11-07 18:00:00+00:00,19402.0,19411.0,19390.0,19403.5,0,0
2024-11-07 19:00:00+00:00,19403.5,19440.0,19391.0,19440.0,0,0
2024-11-07 20:00:00+00:00,19440.0,19451.0,19417.5,19439.5,0,0
2024-11-07 21:00:00+00:00,19439.5,19454.82,19432.81,19439.07,0,0
2024-11-07 23:00:00+00:00,19439.07,19448.7,19427.75,19439.41,0,0
2024-11-08 00:00:00+00:00,19439.41,19452.0,19435.75,19438.5,0,0
2024-11-08 01:00:00+00:00,19438.5,19445.0,19426.5,19430.0,0,0
2024-11-08 02:00:00+00:00,19430.0,19432.5,19408.5,19413.5,0,0
2024-11-08 03:00:00+00:00,19413.5,19426.5,19404.0,19405.0,0,0
2024-11-08 04:00:00+00:00,19405.0,19416.5,19402.5,19407.5,0,0
2024-11-08 05:00:00+00:00,19407.5,19431.0,19405.5,19421.0,0,0
2024-11-08 06:00:00+00:00,19421.0,19427.5,19389.5,19396.0,0,0
2024-11-08 07:00:00+00:00,19396.0,19424.0,19383.0,19402.5,0,0
2024-11-08 08:00:00+00:00,19402.5,19416.5,19318.5,19334.0,0,0
2024-11-08 09:00:00+00:00,19334.0,19344.5,19216.0,19216.0,0,0
2024-11-08 10:00:00+00:00,19216.0,19227.5,19143.0,19170.0,0,0
2024-11-08 11:00:00+00:00,19170.0,19231.0,19148.0,19224.0,0,0
2024-11-08 12:00:00+00:00,19224.0,19264.0,19224.0,19252.0,1,0
2024-11-08 13:00:00+00:00,19252.0,19259.5,19209.0,19217.0,0,0
2024-11-08 14:00:00+00:00,19217.0,19246.0,19178.0,19206.0,0,0
2024-11-08 15:00:00+00:00,19206.0,19234.5,19177.0,19223.0,0,0
2024-11-08 16:00:00+00:00,19223.0,19223.0,19199.0,19205.0,0,1
2024-11-08 17:00:00+00:00,19205.0,19209.5,19187.0,19198.5,0,0
2024-11-08 18:00:00+00:00,19198.5,19212.0,19191.5,19204.0,0,0
2024-11-08 19:00:00+00:00,19204.0,19240.5,19197.5,19224.0,0,0
2024-11-08 20:00:00+00:00,19224.0,19246.5,19211.5,19244.0,0,0
2024-11-08 21:00:00+00:00,19244.0,19244.5,19244.0,19244.5,1,0
2024-11-10 23:00:00+00:00,19244.5,19275.47,19244.5,19274.67,1,0
2024-11-11 00:00:00+00:00,19274.67,19293.5,19256.0,19276.5,0,0
2024-11-11 01:00:00+00:00,19276.5,19280.5,19248.0,19267.0,0,0
2024-11-11 02:00:00+00:00,19267.0,19269.5,19249.5,19256.0,0,0
2024-11-11 03:00:00+00:00,19256.0,19259.5,19250.5,19253.5,0,0
2024-11-11 04:00:00+00:00,19253.5,19270.5,19251.5,19260.5,0,0
2024-11-11 05:00:00+00:00,19260.5,19290.5,19260.5,19282.0,1,0
2024-11-11 06:00:00+00:00,19282.0,19307.5,19282.0,19307.0,1,0
2024-11-11 07:00:00+00:00,19307.0,19392.5,19288.5,19391.5,0,0
2024-11-11 08:00:00+00:00,19391.5,19466.5,19370.0,19425.5,0,0
2024-11-11 09:00:00+00:00,19425.5,19457.0,19412.0,19446.5,0,0
2024-11-11 10:00:00+00:00,19446.5,19474.5,19445.5,19452.5,0,0
2024-11-11 11:00:00+00:00,19452.5,19480.5,19441.5,19469.5,0,0
2024-11-11 12:00:00+00:00,19469.5,19502.0,19461.5,19497.5,0,0
2024-11-11 13:00:00+00:00,19497.5,19546.5,19483.0,19530.0,0,0
2024-11-11 14:00:00+00:00,19530.0,19530.5,19481.5,19492.5,0,0
2024-11-11 15:00:00+00:00,19492.5,19494.5,19466.5,19479.0,0,0
2024-11-11 16:00:00+00:00,19479.0,19486.0,19444.0,19455.5,0,0
2024-11-11 17:00:00+00:00,19455.5,19459.0,19411.0,19411.5,0,0
2024-11-11 18:00:00+00:00,19411.5,19427.5,19371.5,19424.5,0,0
2024-11-11 19:00:00+00:00,19424.5,19439.5,19418.0,19430.0,0,0
2024-11-11 20:00:00+00:00,19430.0,19438.0,19404.0,19419.0,0,0
2024-11-11 21:00:00+00:00,19419.0,19422.0,19396.4,19409.27,0,0
2024-11-11 23:00:00+00:00,19409.27,19411.17,19401.46,19410.34,0,0
2024-11-12 00:00:00+00:00,19410.34,19414.5,19384.5,19394.0,0,0
2024-11-12 01:00:00+00:00,19394.0,19418.5,19384.5,19399.0,0,0
2024-11-12 02:00:00+00:00,19399.0,19403.0,19344.0,19348.5,0,0
2024-11-12 03:00:00+00:00,19348.5,19371.0,19348.0,19348.5,0,0
2024-11-12 04:00:00+00:00,19348.5,19360.0,19332.5,19359.5,0,0
2024-11-12 05:00:00+00:00,19359.5,19360.5,19297.0,19300.0,0,0
2024-11-12 06:00:00+00:00,19300.0,19302.5,19268.5,19275.0,0,0
2024-11-12 07:00:00+00:00,19275.0,19309.5,19248.5,19264.0,0,0
2024-11-12 08:00:00+00:00,19264.0,19303.5,19222.0,19292.0,0,0
2024-11-12 09:00:00+00:00,19292.0,19343.0,19273.0,19320.0,0,0
2024-11-12 10:00:00+00:00,19320.0,19320.0,19256.0,19266.0,0,1
2024-11-12 11:00:00+00:00,19266.0,19304.0,19255.5,19270.5,0,0
2024-11-12 12:00:00+00:00,19270.5,19284.5,19223.0,19230.0,0,0
2024-11-12 13:00:00+00:00,19230.0,19267.0,19218.5,19264.0,0,0
2024-11-12 14:00:00+00:00,19264.0,19275.5,19221.0,19225.0,0,0
2024-11-12 15:00:00+00:00,19225.0,19229.0,19071.5,19076.0,0,0
2024-11-12 16:00:00+00:00,19076.0,19077.0,18984.5,18986.0,0,0
2024-11-12 17:00:00+00:00,18986.0,19000.0,18961.0,18968.0,0,0
2024-11-12 18:00:00+00:00,18968.0,19048.0,18966.5,19042.5,0,0
2024-11-12 19:00:00+00:00,19042.5,19084.5,19042.0,19067.5,0,0
2024-11-12 20:00:00+00:00,19067.5,19082.5,19066.5,19073.5,0,0
2024-11-12 21:00:00+00:00,19073.5,19084.85,19068.31,19069.5,0,0
2024-11-12 23:00:00+00:00,19069.5,19073.39,19043.73,19058.67,0,0
2024-11-13 00:00:00+00:00,19058.67,19060.26,19038.0,19053.5,0,0
2024-11-13 01:00:00+00:00,19053.5,19072.0,19040.5,19056.0,0,0
2024-11-13 02:00:00+00:00,19056.0,19079.0,19050.5,19076.5,0,0
2024-11-13 03:00:00+00:00,19076.5,19087.5,19060.0,19061.5,0,0
2024-11-13 04:00:00+00:00,19061.5,19064.5,19044.5,19056.5,0,0
2024-11-13 05:00:00+00:00,19056.5,19065.0,19016.5,19020.5,0,0
2024-11-13 06:00:00+00:00,19020.5,19030.5,18977.0,19005.5,0,0
2024-11-13 07:00:00+00:00,19005.5,19069.5,18999.0,19064.0,0,0
2024-11-13 08:00:00+00:00,19064.0,19091.5,19009.5,19089.5,0,0
2024-11-13 09:00:00+00:00,19089.5,19125.5,19082.0,19117.0,0,0
2024-11-13 10:00:00+00:00,19117.0,19118.0,19053.0,19083.0,0,0
2024-11-13 11:00:00+00:00,19083.0,19099.5,19008.0,19008.5,0,0
2024-11-13 12:00:00+00:00,19008.5,19024.0,18930.5,18931.5,0,0
2024-11-13 13:00:00+00:00,18931.5,19005.5,18913.5,18975.5,0,0
2024-11-13 14:00:00+00:00,18975.5,18979.0,18835.5,18892.5,0,0
2024-11-13 15:00:00+00:00,18892.5,18937.0,18843.5,18935.5,0,0
2024-11-13 16:00:00+00:00,18935.5,19015.5,18935.0,19014.0,0,0
2024-11-13 17:00:00+00:00,19014.0,19034.5,19005.0,19032.5,0,0
2024-11-13 18:00:00+00:00,19032.5,19046.0,19016.5,19044.0,0,0
2024-11-13 19:00:00+00:00,19044.0,19044.0,18972.0,18978.0,0,1
2024-11-13 20:00:00+00:00,18978.0,19012.0,18956.5,18989.5,0,0
2024-11-13 21:00:00+00:00,18989.5,19010.39,18983.08,18996.92,0,0
2024-11-13 23:00:00+00:00,18996.92,19015.3,18994.69,19006.96,0,0
2024-11-14 00:00:00+00:00,19006.96,19012.0,18988.0,18999.0,0,0
2024-11-14 01:00:00+00:00,18999.0,18999.0,18969.0,18974.5,0,1
2024-11-14 02:00:00+00:00,18974.5,18975.0,18948.0,18954.0,0,0
2024-11-14 03:00:00+00:00,18954.0,18981.5,18952.5,18971.0,0,0
2024-11-14 04:00:00+00:00,18971.0,18996.0,18968.0,18987.0,0,0
2024-11-14 05:00:00+00:00,18987.0,18989.0,18932.5,18959.0,0,0
2024-11-14 06:00:00+00:00,18959.0,18988.5,18953.5,18955.0,0,0
2024-11-14 07:00:00+00:00,18955.0,19061.0,18941.0,19057.0,0,0
2024-11-14 08:00:00+00:00,19057.0,19151.0,19037.0,19136.0,0,0
2024-11-14 09:00:00+00:00,19136.0,19246.5,19135.5,19212.0,0,0
2024-11-14 10:00:00+00:00,19212.0,19240.5,19202.0,19213.0,0,0
2024-11-14 11:00:00+00:00,19213.0,19266.0,19205.0,19252.0,0,0
2024-11-14 12:00:00+00:00,19252.0,19265.0,19234.0,19245.0,0,0
2024-11-14 13:00:00+00:00,19245.0,19307.0,19244.0,19294.0,0,0
2024-11-14 14:00:00+00:00,19294.0,19308.0,19240.0,19263.0,0,0
2024-11-14 15:00:00+00:00,19263.0,19295.0,19229.5,19250.0,0,0
2024-11-14 16:00:00+00:00,19250.0,19279.5,19240.0,19250.0,0,0
2024-11-14 17:00:00+00:00,19250.0,19251.0,19188.5,19215.0,0,0
2024-11-14 18:00:00+00:00,19215.0,19242.0,19209.0,19215.5,0,0
2024-11-14 19:00:00+00:00,19215.5,19243.5,19214.0,19236.0,0,0
2024-11-14 20:00:00+00:00,19236.0,19236.0,19200.5,19225.0,0,1
2024-11-14 21:00:00+00:00,19225.0,19227.11,19185.16,19216.63,0,0
2024-11-14 23:00:00+00:00,19216.63,19217.32,19181.86,19194.73,0,0
2024-11-15 00:00:00+00:00,19194.73,19211.5,19187.5,19199.5,0,0
2024-11-15 01:00:00+00:00,19199.5,19202.0,19174.0,19188.0,0,0
2024-11-15 02:00:00+00:00,19188.0,19204.0,19176.0,19203.5,0,0
2024-11-15 03:00:00+00:00,19203.5,19224.5,19193.0,19208.0,0,0
2024-11-15 04:00:00+00:00,19208.0,19211.0,19200.0,19210.0,0,0
2024-11-15 05:00:00+00:00,19210.0,19217.5,19181.0,19185.5,0,0
2024-11-15 06:00:00+00:00,19185.5,19185.5,19145.0,19168.5,0,1
2024-11-15 07:00:00+00:00,19168.5,19176.5,19125.5,19131.5,0,0
2024-11-15 08:00:00+00:00,19131.5,19217.0,19120.5,19215.5,0,0
2024-11-15 09:00:00+00:00,19215.5,19262.0,19202.5,19258.5,0,0
2024-11-15 10:00:00+00:00,19258.5,19290.0,19234.0,19277.5,0,0
2024-11-15 11:00:00+00:00,19277.5,19280.0,19219.0,19221.0,0,0
2024-11-15 12:00:00+00:00,19221.0,19274.5,19221.0,19255.0,1,0
2024-11-15 13:00:00+00:00,19255.0,19256.5,19193.0,19223.0,0,0
2024-11-15 14:00:00+00:00,19223.0,19262.0,19206.5,19245.0,0,0
2024-11-15 15:00:00+00:00,19245.0,19253.0,19198.5,19209.5,0,0
2024-11-15 16:00:00+00:00,19209.5,19228.5,19171.0,19181.0,0,0
2024-11-15 17:00:00+00:00,19181.0,19186.5,19161.0,19176.0,0,0
2024-11-15 18:00:00+00:00,19176.0,19185.0,19149.0,19161.0,0,0
2024-11-15 19:00:00+00:00,19161.0,19214.5,19161.0,19198.0,1,0
2024-11-15 20:00:00+00:00,19198.0,19246.0,19194.5,19238.0,0,0
2024-11-15 21:00:00+00:00,19238.0,19239.0,19237.5,19237.5,0,0
2024-11-17 23:00:00+00:00,19237.5,19244.91,19231.0,19244.37,0,0
2024-11-18 00:00:00+00:00,19244.37,19288.0,19234.0,19285.0,0,0
2024-11-18 01:00:00+00:00,19285.0,19290.5,19258.5,19270.5,0,0
2024-11-18 02:00:00+00:00,19270.5,19282.5,19257.5,19280.0,0,0
2024-11-18 03:00:00+00:00,19280.0,19281.5,19261.5,19267.5,0,0
2024-11-18 04:00:00+00:00,19267.5,19295.5,19265.0,19288.0,0,0
2024-11-18 05:00:00+00:00,19288.0,19288.5,19263.0,19270.0,0,0
2024-11-18 06:00:00+00:00,19270.0,19275.5,19247.5,19269.0,0,0
2024-11-18 07:00:00+00:00,19269.0,19286.5,19215.5,19223.5,0,0
2024-11-18 08:00:00+00:00,19223.5,19282.5,19210.0,19226.5,0,0
2024-11-18 09:00:00+00:00,19226.5,19227.0,19154.5,19178.5,0,0
2024-11-18 10:00:00+00:00,19178.5,19217.0,19167.0,19205.0,0,0
2024-11-18 11:00:00+00:00,19205.0,19207.0,19120.0,19156.0,0,0
2024-11-18 12:00:00+00:00,19156.0,19189.5,19141.0,19141.0,0,0
2024-11-18 13:00:00+00:00,19141.0,19146.0,19088.0,19131.0,0,0
2024-11-18 14:00:00+00:00,19131.0,19159.0,19106.0,19124.0,0,0
2024-11-18 15:00:00+00:00,19124.0,19207.5,19117.5,19180.0,0,0
2024-11-18 16:00:00+00:00,19180.0,19202.0,19158.0,19166.5,0,0
2024-11-18 17:00:00+00:00,19166.5,19181.0,19162.0,19176.0,0,0
2024-11-18 18:00:00+00:00,19176.0,19177.0,19120.0,19158.5,0,0
2024-11-18 19:00:00+00:00,19158.5,19160.0,19125.5,19140.0,0,0
2024-11-18 20:00:00+00:00,19140.0,19145.0,19127.5,19140.5,0,0
2024-11-18 21:00:00+00:00,19140.5,19144.55,19125.34,19134.45,0,0
2024-11-18 23:00:00+00:00,19134.45,19138.38,19112.05,19127.86,0,0
2024-11-19 00:00:00+00:00,19127.86,19187.0,19125.84,19167.0,0,0
2024-11-19 01:00:00+00:00,19167.0,19186.0,19146.5,19180.0,0,0
2024-11-19 02:00:00+00:00,19180.0,19192.5,19167.5,19190.0,0,0
2024-11-19 03:00:00+00:00,19190.0,19249.5,19189.5,19238.0,0,0
2024-11-19 04:00:00+00:00,19238.0,19250.5,19221.0,19224.0,0,0
2024-11-19 05:00:00+00:00,19224.0,19224.5,19202.5,19216.0,0,0
2024-11-19 06:00:00+00:00,19216.0,19221.5,19192.5,19193.5,0,0
2024-11-19 07:00:00+00:00,19193.5,19199.0,19154.0,19160.0,0,0
2024-11-19 08:00:00+00:00,19160.0,19211.5,19060.0,19095.5,0,0
2024-11-19 09:00:00+00:00,19095.5,19112.5,18925.0,18952.5,0,0
2024-11-19 10:00:00+00:00,18952.5,18993.5,18923.0,18968.0,0,0
2024-11-19 11:00:00+00:00,18968.0,18989.5,18939.0,18974.5,0,0
2024-11-19 12:00:00+00:00,18974.5,19017.5,18962.5,19009.5,0,0
2024-11-19 13:00:00+00:00,19009.5,19012.0,18839.5,18842.5,0,0
2024-11-19 14:00:00+00:00,18842.5,18935.5,18810.0,18903.0,0,0
2024-11-19 15:00:00+00:00,18903.0,19015.5,18894.5,19007.5,0,0
2024-11-19 16:00:00+00:00,19007.5,19070.5,18986.5,19052.0,0,0
2024-11-19 17:00:00+00:00,19052.0,19063.5,19028.0,19047.5,0,0
2024-11-19 18:00:00+00:00,19047.5,19107.0,19041.0,19104.0,0,0
2024-11-19 19:00:00+00:00,19104.0,19107.5,19035.0,19046.5,0,0
2024-11-19 20:00:00+00:00,19046.5,19075.5,19044.0,19059.5,0,0
2024-11-19 21:00:00+00:00,19059.5,19075.9,19051.56,19052.37,0,0
2024-11-19 23:00:00+00:00,19052.37,19078.42,19052.37,19076.41,1,0
2024-11-20 00:00:00+00:00,19076.41,19118.5,19074.4,19095.5,0,0
2024-11-20 01:00:00+00:00,19095.5,19103.5,19068.5,19085.5,0,0
2024-11-20 02:00:00+00:00,19085.5,19118.0,19084.0,19113.5,0,0
2024-11-20 03:00:00+00:00,19113.5,19117.0,19081.0,19089.0,0,0
2024-11-20 04:00:00+00:00,19089.0,19116.0,19089.0,19113.0,1,0
2024-11-20 05:00:00+00:00,19113.0,19119.0,19099.0,19109.0,0,0
2024-11-20 06:00:00+00:00,19109.0,19171.0,19104.0,19154.5,0,0
2024-11-20 07:00:00+00:00,19154.5,19189.0,19120.5,19172.0,0,0
2024-11-20 08:00:00+00:00,19172.0,19204.0,19141.0,19145.0,0,0
2024-11-20 09:00:00+00:00,19145.0,19186.0,19114.0,19142.5,0,0
2024-11-20 10:00:00+00:00,19142.5,19170.0,19106.5,19114.0,0,0
2024-11-20 11:00:00+00:00,19114.0,19131.0,19099.0,19121.0,0,0
2024-11-20 12:00:00+00:00,19121.0,19160.0,19089.0,19153.0,0,0
2024-11-20 13:00:00+00:00,19153.0,19168.5,19111.5,19114.0,0,0
2024-11-20 14:00:00+00:00,19114.0,19124.5,19005.0,19015.0,0,0
2024-11-20 15:00:00+00:00,19015.0,19072.0,18959.0,19065.0,0,0
2024-11-20 16:00:00+00:00,19065.0,19069.0,18985.5,19054.0,0,0
2024-11-20 17:00:00+00:00,19054.0,19059.0,19010.5,19030.5,0,0
2024-11-20 18:00:00+00:00,19030.5,19044.5,19010.5,19022.5,0,0
2024-11-20 19:00:00+00:00,19022.5,19047.5,19012.5,19035.5,0,0
2024-11-20 20:00:00+00:00,19035.5,19092.5,19029.0,19091.5,0,0
2024-11-20 21:00:00+00:00,19091.5,19117.92,18996.82,19094.69,0,0
2024-11-20 23:00:00+00:00,19094.69,19109.25,19065.12,19099.81,0,0
2024-11-21 00:00:00+00:00,19099.81,19105.04,19035.0,19035.5,0,0
2024-11-21 01:00:00+00:00,19035.5,19055.5,19025.5,19030.0,0,0
2024-11-21 02:00:00+00:00,19030.0,19055.0,19029.5,19039.0,0,0
2024-11-21 03:00:00+00:00,19039.0,19062.0,19038.5,19042.0,0,0
2024-11-21 04:00:00+00:00,19042.0,19058.5,19031.0,19053.0,0,0
2024-11-21 05:00:00+00:00,19053.0,19078.5,19047.0,19077.5,0,0
2024-11-21 06:00:00+00:00,19077.5,19096.5,19068.0,19094.0,0,0
2024-11-21 07:00:00+00:00,19094.0,19123.0,18999.5,19034.0,0,0
2024-11-21 08:00:00+00:00,19034.0,19067.0,18930.5,19008.0,0,0
2024-11-21 09:00:00+00:00,19008.0,19009.5,18899.0,18986.0,0,0
2024-11-21 10:00:00+00:00,18986.0,19010.5,18942.5,18996.0,0,0
2024-11-21 11:00:00+00:00,18996.0,19069.0,18993.5,19048.0,0,0
2024-11-21 12:00:00+00:00,19048.0,19092.0,19039.0,19045.0,0,0
2024-11-21 13:00:00+00:00,19045.0,19097.5,19044.0,19049.0,0,0
2024-11-21 14:00:00+00:00,19049.0,19096.0,19002.0,19062.5,0,0
2024-11-21 15:00:00+00:00,19062.5,19148.0,19036.5,19142.0,0,0
